Serial_number:,,,,,
2000706,,,,,
Project ID:,,,,,
ESC,,,,,
Location:,,,,,
EDC 50,,,,,
Elevation,Elevation of #153,,,,
560,396,,,,
LEVEL,,,,,
UNIT: kPa,,,,,
Offset: 0.000000 kPa,,,,,
TEMPERATURE,,,,,
UNIT: _C,,,,,
Date,Time,ms,LEVEL,TEMPERATURE,kpa_ft
2/7/2014,21:16:50,0,102.079,13.691,0.815006005
2/7/2014,21:31:50,0,102.089,13.683,0.818145431
2/7/2014,21:46:50,0,102.073,13.673,0.813122349
2/7/2014,22:01:50,0,102.081,13.668,0.81563389
2/7/2014,22:16:50,0,102.077,13.664,0.81437812
2/7/2014,22:31:50,0,102.078,13.658,0.814692062
2/7/2014,22:46:50,0,102.078,13.665,0.814692062
2/7/2014,23:01:50,0,102.055,13.671,0.807471383
2/7/2014,23:16:50,0,102.048,13.685,0.805273785
2/7/2014,23:31:50,0,102.041,13.704,0.803076187
2/7/2014,23:46:50,0,102.042,13.722,0.803390129
2/8/2014,0:01:50,0,102.019,13.74,0.79616945
2/8/2014,0:16:50,0,102.006,13.755,0.792088197
2/8/2014,0:31:50,0,101.98,13.768,0.78392569
2/8/2014,0:46:50,0,101.99,13.777,0.787065115
2/8/2014,1:01:50,0,101.988,13.783,0.78643723
2/8/2014,1:16:50,0,101.98,13.794,0.78392569
2/8/2014,1:31:50,0,101.978,13.8,0.783297804
2/8/2014,1:46:50,0,101.936,13.81,0.770112216
2/8/2014,2:01:50,0,101.932,13.819,0.768856446
2/8/2014,2:16:50,0,101.902,13.822,0.759438169
2/8/2014,2:31:50,0,101.89,13.829,0.755670858
2/8/2014,2:46:50,0,101.868,13.834,0.748764121
2/8/2014,3:01:50,0,101.849,13.84,0.742799212
2/8/2014,3:16:50,0,101.852,13.838,0.74374104
2/8/2014,3:31:50,0,101.843,13.833,0.740915556
2/8/2014,3:46:50,0,101.843,13.83,0.740915556
2/8/2014,4:01:50,0,101.85,13.826,0.743113154
2/8/2014,4:16:50,0,101.841,13.818,0.740287671
2/8/2014,4:31:50,0,101.846,13.809,0.741857384
2/8/2014,4:46:50,0,101.862,13.798,0.746880465
2/8/2014,5:01:50,0,101.86,13.785,0.74625258
2/8/2014,5:16:50,0,101.867,13.768,0.748450178
2/8/2014,5:31:50,0,101.872,13.75,0.750019891
2/8/2014,5:46:50,0,101.886,13.73,0.754415087
2/8/2014,6:01:50,0,101.893,13.708,0.756612685
2/8/2014,6:16:50,0,101.894,13.688,0.756926628
2/8/2014,6:31:50,0,101.911,13.661,0.762263652
2/8/2014,6:46:50,0,101.908,13.634,0.761321824
2/8/2014,7:01:50,0,101.931,13.604,0.768542503
2/8/2014,7:16:50,0,101.944,13.578,0.772623757
2/8/2014,7:31:50,0,101.956,13.55,0.776391068
2/8/2014,7:46:50,0,101.973,13.518,0.781728092
2/8/2014,8:01:50,0,101.997,13.494,0.789262713
2/8/2014,8:16:50,0,102.017,13.469,0.795541565
2/8/2014,8:31:50,0,102.035,13.444,0.801192531
2/8/2014,8:46:50,0,102.037,13.424,0.801820417
2/8/2014,9:01:50,0,102.041,13.402,0.803076187
2/8/2014,9:16:50,0,102.04,13.389,0.802762244
2/8/2014,9:31:50,0,102.025,13.378,0.798053106
2/8/2014,9:46:50,0,102.01,13.367,0.793343967
2/8/2014,10:01:50,0,101.987,13.362,0.786123288
2/8/2014,10:16:50,0,101.967,13.358,0.779844436
2/8/2014,10:31:50,0,101.955,13.355,0.776077125
2/8/2014,10:46:50,0,101.953,13.354,0.77544924
2/8/2014,11:01:50,0,101.938,13.374,0.770740101
2/8/2014,11:16:50,0,101.908,13.375,0.761321824
2/8/2014,11:31:50,0,101.9,13.37,0.758810283
2/8/2014,11:46:50,0,101.882,13.381,0.753159317
2/8/2014,12:01:50,0,101.863,13.397,0.747194408
2/8/2014,12:16:50,0,101.83,13.412,0.736834303
2/8/2014,12:31:50,0,101.81,13.425,0.730555451
2/8/2014,12:46:50,0,101.768,13.446,0.717369863
2/8/2014,13:01:50,0,101.733,13.473,0.706381873
2/8/2014,13:16:50,0,101.729,13.502,0.705126102
2/8/2014,13:31:50,0,101.73,13.532,0.705440045
2/8/2014,13:46:50,0,101.726,13.564,0.704184275
2/8/2014,14:01:50,0,101.716,13.584,0.701044849
2/8/2014,14:16:50,0,101.703,13.604,0.696963595
2/8/2014,14:31:50,0,101.699,13.626,0.695707825
2/8/2014,14:46:50,0,101.698,13.648,0.695393883
2/8/2014,15:01:50,0,101.697,13.666,0.69507994
2/8/2014,15:16:50,0,101.697,13.679,0.69507994
2/8/2014,15:31:50,0,101.712,13.692,0.699789079
2/8/2014,15:46:50,0,101.712,13.709,0.699789079
2/8/2014,16:01:50,0,101.701,13.71,0.69633571
2/8/2014,16:16:50,0,101.705,13.71,0.697591481
2/8/2014,16:31:50,0,101.718,13.714,0.701672734
2/8/2014,16:46:50,0,101.724,13.721,0.70355639
2/8/2014,17:01:50,0,101.729,13.723,0.705126102
2/8/2014,17:16:50,0,101.72,13.725,0.702300619
2/8/2014,17:31:50,0,101.709,13.724,0.698847251
2/8/2014,17:46:50,0,101.726,13.722,0.704184275
2/8/2014,18:01:50,0,101.72,13.714,0.702300619
2/8/2014,18:16:50,0,101.725,13.703,0.703870332
2/8/2014,18:31:50,0,101.714,13.691,0.700416964
2/8/2014,18:46:50,0,101.716,13.674,0.701044849
2/8/2014,19:01:50,0,101.709,13.658,0.698847251
2/8/2014,19:16:50,0,101.727,13.635,0.704498217
2/8/2014,19:31:50,0,101.721,13.612,0.702614562
2/8/2014,19:46:50,0,101.72,13.584,0.702300619
2/8/2014,20:01:50,0,101.709,13.55,0.698847251
2/8/2014,20:16:50,0,101.721,13.512,0.702614562
2/8/2014,20:31:50,0,101.711,13.469,0.699475136
2/8/2014,20:46:50,0,101.708,13.421,0.698533308
2/8/2014,21:01:50,0,101.729,13.359,0.705126102
2/8/2014,21:16:50,0,101.743,13.288,0.709521299
2/8/2014,21:31:50,0,101.759,13.189,0.71454438
2/8/2014,21:46:50,0,101.775,13.115,0.719567461
2/8/2014,22:01:50,0,101.782,12.993,0.721765059
2/8/2014,22:16:50,0,101.773,12.92,0.718939576
2/8/2014,22:31:50,0,101.745,12.851,0.710149184
2/8/2014,22:46:50,0,101.754,12.765,0.712974667
2/8/2014,23:01:50,0,101.755,12.697,0.713288609
2/8/2014,23:16:50,0,101.753,12.637,0.712660724
2/8/2014,23:31:50,0,101.761,12.587,0.715172265
2/8/2014,23:46:50,0,101.746,12.534,0.710463126
2/9/2014,0:01:50,0,101.751,12.485,0.712032839
2/9/2014,0:16:50,0,101.744,12.445,0.709835241
2/9/2014,0:31:50,0,101.744,12.4,0.709835241
2/9/2014,0:46:50,0,101.742,12.351,0.709207356
2/9/2014,1:01:50,0,101.735,12.326,0.707009758
2/9/2014,1:16:50,0,101.73,12.309,0.705440045
2/9/2014,1:31:50,0,101.729,12.29,0.705126102
2/9/2014,1:46:50,0,101.731,12.265,0.705753988
2/9/2014,2:01:50,0,101.724,12.239,0.70355639
2/9/2014,2:16:50,0,101.728,12.212,0.70481216
2/9/2014,2:31:50,0,101.713,12.186,0.700103021
2/9/2014,2:46:50,0,101.696,12.165,0.694765997
2/9/2014,3:01:50,0,101.677,12.16,0.688801088
2/9/2014,3:16:50,0,101.665,12.156,0.685033777
2/9/2014,3:31:50,0,101.657,12.142,0.682522237
2/9/2014,3:46:50,0,101.65,12.135,0.680324639
2/9/2014,4:01:50,0,101.658,12.132,0.682836179
2/9/2014,4:16:50,0,101.673,12.143,0.687545318
2/9/2014,4:31:50,0,101.645,12.176,0.678754926
2/9/2014,4:46:50,0,101.643,12.199,0.678127041
2/9/2014,5:01:50,0,101.671,12.232,0.686917433
2/9/2014,5:16:50,0,101.696,12.27,0.694765997
2/9/2014,5:31:50,0,101.666,12.279,0.68534772
2/9/2014,5:46:50,0,101.669,12.333,0.686289548
2/9/2014,6:01:50,0,101.668,12.401,0.685975605
2/9/2014,6:16:50,0,101.648,12.495,0.679696754
2/9/2014,6:31:50,0,101.668,12.563,0.685975605
2/9/2014,6:46:50,0,101.674,12.615,0.687859261
2/9/2014,7:01:50,0,101.676,12.665,0.688487146
2/9/2014,7:16:50,0,101.675,12.726,0.688173203
2/9/2014,7:31:50,0,101.676,12.797,0.688487146
2/9/2014,7:46:50,0,101.701,12.884,0.69633571
2/9/2014,8:01:50,0,101.71,13.021,0.699161193
2/9/2014,8:16:50,0,101.713,13.146,0.700103021
2/9/2014,8:31:50,0,101.705,13.202,0.697591481
2/9/2014,8:46:50,0,101.709,13.259,0.698847251
2/9/2014,9:01:50,0,101.716,13.311,0.701044849
2/9/2014,9:16:50,0,101.714,13.366,0.700416964
2/9/2014,9:31:50,0,101.713,13.421,0.700103021
2/9/2014,9:46:50,0,101.729,13.477,0.705126102
2/9/2014,10:01:50,0,101.717,13.528,0.701358792
2/9/2014,10:16:50,0,101.716,13.575,0.701044849
2/9/2014,10:31:50,0,101.706,13.625,0.697905423
2/9/2014,10:46:50,0,101.695,13.671,0.694452055
2/9/2014,11:01:50,0,101.692,13.711,0.693510227
2/9/2014,11:16:50,0,101.666,13.748,0.68534772
2/9/2014,11:31:50,0,101.63,13.802,0.674045787
2/9/2014,11:46:50,0,101.607,13.86,0.666825108
2/9/2014,12:01:50,0,101.586,13.936,0.660232314
2/9/2014,12:16:50,0,101.559,13.992,0.651755864
2/9/2014,12:31:50,0,101.525,14.044,0.641081816
2/9/2014,12:46:50,0,101.508,14.08,0.635744793
2/9/2014,13:01:50,0,101.499,14.118,0.632919309
2/9/2014,13:16:50,0,101.478,14.162,0.626326515
2/9/2014,13:31:50,0,101.452,14.196,0.618164008
2/9/2014,13:46:50,0,101.419,14.218,0.607803903
2/9/2014,14:01:50,0,101.397,14.232,0.600897166
2/9/2014,14:16:50,0,101.378,14.246,0.594932257
2/9/2014,14:31:50,0,101.376,14.264,0.594304372
2/9/2014,14:46:50,0,101.364,14.268,0.590537061
2/9/2014,15:01:50,0,101.357,14.265,0.588339463
2/9/2014,15:16:50,0,101.352,14.261,0.58676975
2/9/2014,15:31:50,0,101.373,14.257,0.593362545
2/9/2014,15:46:50,0,101.379,14.247,0.5952462
2/9/2014,16:01:50,0,101.373,14.231,0.593362545
2/9/2014,16:16:50,0,101.35,14.214,0.586141865
2/9/2014,16:31:50,0,101.362,14.199,0.589909176
2/9/2014,16:46:50,0,101.36,14.181,0.589281291
2/9/2014,17:01:50,0,101.359,14.163,0.588967348
2/9/2014,17:16:50,0,101.366,14.148,0.591164947
2/9/2014,17:31:50,0,101.359,14.133,0.588967348
2/9/2014,17:46:50,0,101.361,14.121,0.589595234
2/9/2014,18:01:50,0,101.365,14.109,0.590851004
2/9/2014,18:16:50,0,101.377,14.095,0.594618315
2/9/2014,18:31:50,0,101.359,14.078,0.588967348
2/9/2014,18:46:50,0,101.393,14.063,0.599641396
2/9/2014,19:01:50,0,101.376,14.047,0.594304372
2/9/2014,19:16:50,0,101.374,14.019,0.593676487
2/9/2014,19:31:50,0,101.373,13.996,0.593362545
2/9/2014,19:46:50,0,101.37,13.979,0.592420717
2/9/2014,20:01:50,0,101.364,13.957,0.590537061
2/9/2014,20:16:50,0,101.351,13.932,0.586455808
2/9/2014,20:31:50,0,101.361,13.913,0.589595234
2/9/2014,20:46:50,0,101.372,13.882,0.593048602
2/9/2014,21:01:50,0,101.369,13.846,0.592106774
2/9/2014,21:16:50,0,101.374,13.805,0.593676487
2/9/2014,21:31:50,0,101.386,13.753,0.597443798
2/9/2014,21:46:50,0,101.401,13.719,0.602152937
2/9/2014,22:01:50,0,101.395,13.676,0.600269281
2/9/2014,22:16:50,0,101.397,13.637,0.600897166
2/9/2014,22:31:50,0,101.391,13.598,0.599013511
2/9/2014,22:46:50,0,101.41,13.557,0.60497842
2/9/2014,23:01:50,0,101.395,13.517,0.600269281
2/9/2014,23:16:50,0,101.408,13.485,0.604350535
2/9/2014,23:31:50,0,101.377,13.438,0.594618315
2/9/2014,23:46:50,0,101.399,13.393,0.601525052
2/10/2014,0:01:50,0,101.405,13.363,0.603408707
2/10/2014,0:16:50,0,101.383,13.33,0.59650197
2/10/2014,0:31:50,0,101.4,13.301,0.601838994
2/10/2014,0:46:50,0,101.425,13.265,0.609687559
2/10/2014,1:01:50,0,101.418,13.224,0.607489961
2/10/2014,1:16:50,0,101.43,13.184,0.611257272
2/10/2014,1:31:50,0,101.418,13.142,0.607489961
2/10/2014,1:46:50,0,101.412,13.113,0.605606305
2/10/2014,2:01:50,0,101.425,13.084,0.609687559
2/10/2014,2:16:50,0,101.438,13.062,0.613768812
2/10/2014,2:31:50,0,101.43,13.047,0.611257272
2/10/2014,2:46:50,0,101.399,13.044,0.601525052
2/10/2014,3:01:50,0,101.386,13.029,0.597443798
2/10/2014,3:16:50,0,101.358,13.007,0.588653406
2/10/2014,3:31:50,0,101.339,12.977,0.582688497
2/10/2014,3:46:50,0,101.324,12.954,0.577979358
2/10/2014,4:01:50,0,101.329,12.926,0.579549071
2/10/2014,4:16:50,0,101.324,12.909,0.577979358
2/10/2014,4:31:50,0,101.329,12.887,0.579549071
2/10/2014,4:46:50,0,101.321,12.847,0.57703753
2/10/2014,5:01:50,0,101.342,12.829,0.583630325
2/10/2014,5:16:50,0,101.375,12.814,0.59399043
2/10/2014,5:31:50,0,101.389,12.795,0.598385626
2/10/2014,5:46:50,0,101.396,12.783,0.600583224
2/10/2014,6:01:50,0,101.404,12.78,0.603094764
2/10/2014,6:16:50,0,101.409,12.759,0.604664477
2/10/2014,6:31:50,0,101.418,12.762,0.607489961
2/10/2014,6:46:50,0,101.419,12.764,0.607803903
2/10/2014,7:01:50,0,101.43,12.762,0.611257272
2/10/2014,7:16:50,0,101.43,12.772,0.611257272
2/10/2014,7:31:50,0,101.447,12.791,0.616594295
2/10/2014,7:46:50,0,101.442,12.809,0.615024582
2/10/2014,8:01:50,0,101.455,12.84,0.619105836
2/10/2014,8:16:50,0,101.448,12.877,0.616908238
2/10/2014,8:31:50,0,101.46,12.924,0.620675549
2/10/2014,8:46:50,0,101.472,12.965,0.62444286
2/10/2014,9:01:50,0,101.475,13.029,0.625384688
2/10/2014,9:16:50,0,101.472,13.067,0.62444286
2/10/2014,9:31:50,0,101.47,13.12,0.623814975
2/10/2014,9:46:50,0,101.464,13.175,0.621931319
2/10/2014,10:01:50,0,101.467,13.228,0.622873147
2/10/2014,10:16:50,0,101.469,13.294,0.623501032
2/10/2014,10:31:50,0,101.465,13.372,0.622245262
2/10/2014,10:46:50,0,101.467,13.484,0.622873147
2/10/2014,11:01:50,0,101.43,13.573,0.611257272
2/10/2014,11:16:50,0,101.408,13.655,0.604350535
2/10/2014,11:31:50,0,101.387,13.732,0.597757741
2/10/2014,11:46:50,0,101.345,13.8,0.584572152
2/10/2014,12:01:50,0,101.311,13.892,0.573898105
2/10/2014,12:16:50,0,101.274,13.977,0.562282229
2/10/2014,12:31:50,0,101.248,14.053,0.554119722
2/10/2014,12:46:50,0,101.204,14.12,0.540306249
2/10/2014,13:01:50,0,101.187,14.178,0.534969225
2/10/2014,13:16:50,0,101.185,14.224,0.53434134
2/10/2014,13:31:50,0,101.16,14.253,0.526492775
2/10/2014,13:46:50,0,101.153,14.291,0.524295177
2/10/2014,14:01:50,0,101.137,14.317,0.519272096
2/10/2014,14:16:50,0,101.132,14.337,0.517702383
2/10/2014,14:31:50,0,101.111,14.36,0.511109589
2/10/2014,14:46:50,0,101.097,14.382,0.506714393
2/10/2014,15:01:50,0,101.102,14.4,0.508284106
2/10/2014,15:16:50,0,101.08,14.412,0.501377369
2/10/2014,15:31:50,0,101.09,14.419,0.504516795
2/10/2014,15:46:50,0,101.075,14.427,0.499807656
2/10/2014,16:01:50,0,101.071,14.43,0.498551886
2/10/2014,16:16:50,0,101.091,14.435,0.504830737
2/10/2014,16:31:50,0,101.077,14.439,0.500435541
2/10/2014,16:46:50,0,101.1,14.445,0.507656221
2/10/2014,17:01:50,0,101.104,14.45,0.508911991
2/10/2014,17:16:50,0,101.093,14.452,0.505458623
2/10/2014,17:31:50,0,101.093,14.455,0.505458623
2/10/2014,17:46:50,0,101.1,14.458,0.507656221
2/10/2014,18:01:50,0,101.114,14.461,0.512051417
2/10/2014,18:16:50,0,101.104,14.462,0.508911991
2/10/2014,18:31:50,0,101.103,14.463,0.508598048
2/10/2014,18:46:50,0,101.1,14.462,0.507656221
2/10/2014,19:01:50,0,101.087,14.46,0.503574967
2/10/2014,19:16:50,0,101.092,14.452,0.50514468
2/10/2014,19:31:50,0,101.114,14.439,0.512051417
2/10/2014,19:46:50,0,101.123,14.424,0.5148769
2/10/2014,20:01:50,0,101.142,14.405,0.520841809
2/10/2014,20:16:50,0,101.162,14.384,0.527120661
2/10/2014,20:31:50,0,101.173,14.37,0.530574029
2/10/2014,20:46:50,0,101.138,14.335,0.519586039
2/10/2014,21:01:50,0,101.146,14.283,0.522097579
2/10/2014,21:16:50,0,101.13,14.226,0.517074498
2/10/2014,21:31:50,0,101.133,14.158,0.518016326
2/10/2014,21:46:50,0,101.112,14.087,0.511423532
2/10/2014,22:01:50,0,101.101,14.017,0.507970163
2/10/2014,22:16:50,0,101.114,13.944,0.512051417
2/10/2014,22:31:50,0,101.131,13.871,0.517388441
2/10/2014,22:46:50,0,101.153,13.796,0.524295177
2/10/2014,23:01:50,0,101.147,13.724,0.522411522
2/10/2014,23:16:50,0,101.154,13.653,0.52460912
2/10/2014,23:31:50,0,101.155,13.579,0.524923062
2/10/2014,23:46:50,0,101.163,13.512,0.527434603
2/11/2014,0:01:50,0,101.163,13.444,0.527434603
2/11/2014,0:16:50,0,101.156,13.373,0.525237005
2/11/2014,0:31:50,0,101.149,13.308,0.523039407
2/11/2014,0:46:50,0,101.139,13.242,0.519899981
2/11/2014,1:01:50,0,101.153,13.177,0.524295177
2/11/2014,1:16:50,0,101.158,13.116,0.52586489
2/11/2014,1:31:50,0,101.141,13.06,0.520527866
2/11/2014,1:46:50,0,101.142,12.998,0.520841809
2/11/2014,2:01:50,0,101.14,12.948,0.520213924
2/11/2014,2:16:50,0,101.131,12.891,0.517388441
2/11/2014,2:31:50,0,101.113,12.836,0.511737474
2/11/2014,2:46:50,0,101.124,12.791,0.515190843
2/11/2014,3:01:50,0,101.113,12.736,0.511737474
2/11/2014,3:16:50,0,101.09,12.682,0.504516795
2/11/2014,3:31:50,0,101.084,12.644,0.502633139
2/11/2014,3:46:50,0,101.081,12.625,0.501691312
2/11/2014,4:01:50,0,101.096,12.601,0.50640045
2/11/2014,4:16:50,0,101.069,12.572,0.497924001
2/11/2014,4:31:50,0,101.081,12.56,0.501691312
2/11/2014,4:46:50,0,101.079,12.533,0.501063427
2/11/2014,5:01:50,0,101.072,12.518,0.498865828
2/11/2014,5:16:50,0,101.087,12.502,0.503574967
2/11/2014,5:31:50,0,101.084,12.486,0.502633139
2/11/2014,5:46:50,0,101.094,12.468,0.505772565
2/11/2014,6:01:50,0,101.095,12.449,0.506086508
2/11/2014,6:16:50,0,101.097,12.425,0.506714393
2/11/2014,6:31:50,0,101.104,12.409,0.508911991
2/11/2014,6:46:50,0,101.122,12.402,0.514562957
2/11/2014,7:01:50,0,101.147,12.396,0.522411522
2/11/2014,7:16:50,0,101.18,12.398,0.532771627
2/11/2014,7:31:50,0,101.188,12.408,0.535283168
2/11/2014,7:46:50,0,101.231,12.433,0.548782698
2/11/2014,8:01:50,0,101.229,12.471,0.548154813
2/11/2014,8:16:50,0,101.231,12.529,0.548782698
2/11/2014,8:31:50,0,101.233,12.59,0.549410584
2/11/2014,8:46:50,0,101.232,12.652,0.549096641
2/11/2014,9:01:50,0,101.24,12.724,0.551608182
2/11/2014,9:16:50,0,101.258,12.802,0.557259148
2/11/2014,9:31:50,0,101.274,12.888,0.562282229
2/11/2014,9:46:50,0,101.275,12.975,0.562596172
2/11/2014,10:01:50,0,101.261,13.067,0.558200976
2/11/2014,10:16:50,0,101.24,13.151,0.551608182
2/11/2014,10:31:50,0,101.255,13.246,0.55631732
2/11/2014,10:46:50,0,101.256,13.351,0.556631263
2/11/2014,11:01:50,0,101.24,13.459,0.551608182
2/11/2014,11:16:50,0,101.224,13.564,0.5465851
2/11/2014,11:31:50,0,101.212,13.665,0.542817789
2/11/2014,11:46:50,0,101.206,13.75,0.540934134
2/11/2014,12:01:50,0,101.166,13.823,0.528376431
2/11/2014,12:16:50,0,101.148,13.894,0.522725464
2/11/2014,12:31:50,0,101.125,13.961,0.515504785
2/11/2014,12:46:50,0,101.11,14.023,0.510795646
2/11/2014,13:01:50,0,101.087,14.083,0.503574967
2/11/2014,13:16:50,0,101.077,14.146,0.500435541
2/11/2014,13:31:50,0,101.09,14.198,0.504516795
2/11/2014,13:46:50,0,101.075,14.234,0.499807656
2/11/2014,14:01:50,0,101.075,14.265,0.499807656
2/11/2014,14:16:50,0,101.083,14.286,0.502319197
2/11/2014,14:31:50,0,101.081,14.312,0.501691312
2/11/2014,14:46:50,0,101.091,14.334,0.504830737
2/11/2014,15:01:50,0,101.079,14.354,0.501063427
2/11/2014,15:16:50,0,101.06,14.378,0.495098518
2/11/2014,15:31:50,0,101.065,14.398,0.49666823
2/11/2014,15:46:50,0,101.06,14.416,0.495098518
2/11/2014,16:01:50,0,101.058,14.433,0.494470632
2/11/2014,16:16:50,0,101.048,14.448,0.491331207
2/11/2014,16:31:50,0,101.053,14.46,0.492900919
2/11/2014,16:46:50,0,101.055,14.472,0.493528805
2/11/2014,17:01:50,0,101.049,14.48,0.491645149
2/11/2014,17:16:50,0,101.058,14.488,0.494470632
2/11/2014,17:31:50,0,101.06,14.489,0.495098518
2/11/2014,17:46:50,0,101.051,14.485,0.492273034
2/11/2014,18:01:50,0,101.069,14.476,0.497924001
2/11/2014,18:16:50,0,101.062,14.462,0.495726403
2/11/2014,18:31:50,0,101.078,14.446,0.500749484
2/11/2014,18:46:50,0,101.082,14.428,0.502005254
2/11/2014,19:01:50,0,101.088,14.406,0.50388891
2/11/2014,19:16:50,0,101.096,14.382,0.50640045
2/11/2014,19:31:50,0,101.111,14.354,0.511109589
2/11/2014,19:46:50,0,101.144,14.325,0.521469694
2/11/2014,20:01:50,0,101.173,14.285,0.530574029
2/11/2014,20:16:50,0,101.187,14.223,0.534969225
2/11/2014,20:31:50,0,101.185,14.156,0.53434134
2/11/2014,20:46:50,0,101.177,14.087,0.531829799
2/11/2014,21:01:50,0,101.166,14.01,0.528376431
2/11/2014,21:16:50,0,101.166,13.934,0.528376431
2/11/2014,21:31:50,0,101.172,13.855,0.530260086
2/11/2014,21:46:50,0,101.186,13.778,0.534655282
2/11/2014,22:01:50,0,101.201,13.704,0.539364421
2/11/2014,22:16:50,0,101.19,13.62,0.535911053
2/11/2014,22:31:50,0,101.199,13.546,0.538736536
2/11/2014,22:46:50,0,101.204,13.476,0.540306249
2/11/2014,23:01:50,0,101.196,13.409,0.537794708
2/11/2014,23:16:50,0,101.201,13.336,0.539364421
2/11/2014,23:31:50,0,101.205,13.266,0.540620191
2/11/2014,23:46:50,0,101.209,13.202,0.541875962
2/12/2014,0:01:50,0,101.219,13.132,0.545015388
2/12/2014,0:16:50,0,101.218,13.063,0.544701445
2/12/2014,0:31:50,0,101.231,13.001,0.548782698
2/12/2014,0:46:50,0,101.235,12.934,0.550038469
2/12/2014,1:01:50,0,101.241,12.863,0.551922124
2/12/2014,1:16:50,0,101.235,12.824,0.550038469
2/12/2014,1:31:50,0,101.236,12.78,0.550352411
2/12/2014,1:46:50,0,101.238,12.719,0.550980296
2/12/2014,2:01:50,0,101.233,12.668,0.549410584
2/12/2014,2:16:50,0,101.226,12.624,0.547212986
2/12/2014,2:31:50,0,101.212,12.595,0.542817789
2/12/2014,2:46:50,0,101.202,12.537,0.539678364
2/12/2014,3:01:50,0,101.206,12.475,0.540934134
2/12/2014,3:16:50,0,101.207,12.423,0.541248077
2/12/2014,3:31:50,0,101.217,12.356,0.544387502
2/12/2014,3:46:50,0,101.23,12.313,0.548468756
2/12/2014,4:01:50,0,101.243,12.252,0.552550009
2/12/2014,4:16:50,0,101.252,12.208,0.555375493
2/12/2014,4:31:50,0,101.26,12.146,0.557887033
2/12/2014,4:46:50,0,101.265,12.124,0.559456746
2/12/2014,5:01:50,0,101.27,12.079,0.561026459
2/12/2014,5:16:50,0,101.285,12.042,0.565735598
2/12/2014,5:31:50,0,101.301,11.994,0.570758679
2/12/2014,5:46:50,0,101.318,11.952,0.576095703
2/12/2014,6:01:50,0,101.323,11.928,0.577665416
2/12/2014,6:16:50,0,101.325,11.904,0.578293301
2/12/2014,6:31:50,0,101.328,11.896,0.579235129
2/12/2014,6:46:50,0,101.336,11.88,0.581746669
2/12/2014,7:01:50,0,101.348,11.891,0.58551398
2/12/2014,7:16:50,0,101.354,11.886,0.587397636
2/12/2014,7:31:50,0,101.363,11.901,0.590223119
2/12/2014,7:46:50,0,101.366,11.894,0.591164947
2/12/2014,8:01:50,0,101.356,11.939,0.588025521
2/12/2014,8:16:50,0,101.361,11.996,0.589595234
2/12/2014,8:31:50,0,101.368,12.051,0.591792832
2/12/2014,8:46:50,0,101.388,12.127,0.598071683
2/12/2014,9:01:50,0,101.404,12.209,0.603094764
2/12/2014,9:16:50,0,101.397,12.3,0.600897166
2/12/2014,9:31:50,0,101.4,12.383,0.601838994
2/12/2014,9:46:50,0,101.409,12.495,0.604664477
2/12/2014,10:01:50,0,101.403,12.595,0.602780822
2/12/2014,10:16:50,0,101.39,12.702,0.598699568
2/12/2014,10:31:50,0,101.371,12.822,0.592734659
2/12/2014,10:46:50,0,101.353,12.935,0.587083693
2/12/2014,11:01:50,0,101.333,13.036,0.580804841
2/12/2014,11:16:50,0,101.328,13.135,0.579235129
2/12/2014,11:31:50,0,101.31,13.243,0.573584162
2/12/2014,11:46:50,0,101.289,13.347,0.566991368
2/12/2014,12:01:50,0,101.266,13.448,0.559770689
2/12/2014,12:16:50,0,101.227,13.543,0.547526928
2/12/2014,12:31:50,0,101.19,13.636,0.535911053
2/12/2014,12:46:50,0,101.181,13.726,0.53308557
2/12/2014,13:01:50,0,101.145,13.814,0.521783637
2/12/2014,13:16:50,0,101.147,13.898,0.522411522
2/12/2014,13:31:50,0,101.153,13.972,0.524295177
2/12/2014,13:46:50,0,101.156,14.037,0.525237005
2/12/2014,14:01:50,0,101.161,14.09,0.526806718
2/12/2014,14:16:50,0,101.176,14.14,0.531515857
2/12/2014,14:31:50,0,101.17,14.188,0.529632201
2/12/2014,14:46:50,0,101.149,14.232,0.523039407
2/12/2014,15:01:50,0,101.122,14.275,0.514562957
2/12/2014,15:16:50,0,101.135,14.311,0.518644211
2/12/2014,15:31:50,0,101.123,14.34,0.5148769
2/12/2014,15:46:50,0,101.115,14.365,0.512365359
2/12/2014,16:01:50,0,101.11,14.386,0.510795646
2/12/2014,16:16:50,0,101.083,14.404,0.502319197
2/12/2014,16:31:50,0,101.085,14.422,0.502947082
2/12/2014,16:46:50,0,101.098,14.437,0.507028336
2/12/2014,17:01:50,0,101.092,14.451,0.50514468
2/12/2014,17:16:50,0,101.087,14.462,0.503574967
2/12/2014,17:31:50,0,101.094,14.469,0.505772565
2/12/2014,17:46:50,0,101.108,14.469,0.510167761
2/12/2014,18:01:50,0,101.111,14.467,0.511109589
2/12/2014,18:16:50,0,101.126,14.461,0.515818728
2/12/2014,18:31:50,0,101.124,14.454,0.515190843
2/12/2014,18:46:50,0,101.136,14.443,0.518958153
2/12/2014,19:01:50,0,101.141,14.428,0.520527866
2/12/2014,19:16:50,0,101.152,14.413,0.523981235
2/12/2014,19:31:50,0,101.152,14.395,0.523981235
2/12/2014,19:46:50,0,101.152,14.377,0.523981235
2/12/2014,20:01:50,0,101.153,14.357,0.524295177
